,cluster_id,h_id,t_id,freq,norm_freq
0,0,17,17,42,0.02436738519212746
1,0,260,260,42,0.02436738519212746
2,0,346,346,42,0.02436738519212746
3,0,763,763,42,0.02436738519212746
4,0,819,819,42,0.02436738519212746
5,0,1039,1039,42,0.02436738519212746
6,0,1040,1040,42,0.02436738519212746
7,0,1468,1468,42,0.02436738519212746
8,0,1535,1535,42,0.02436738519212746
9,0,1536,1536,42,0.02436738519212746
10,0,1737,1737,42,0.02436738519212746
11,0,1738,1738,42,0.02436738519212746
12,0,1831,1831,42,0.02436738519212746
13,0,1955,1955,42,0.02436738519212746
14,0,2058,2058,42,0.02436738519212746
15,0,2146,2146,42,0.02436738519212746
16,0,2263,2263,42,0.02436738519212746
17,0,2299,2299,42,0.02436738519212746
18,0,2324,2324,42,0.02436738519212746
19,0,2418,2418,42,0.02436738519212746
20,0,2419,2419,42,0.02436738519212746
21,0,2563,2563,42,0.02436738519212746
22,0,3056,3056,42,0.02436738519212746
23,0,3204,3204,42,0.02436738519212746
24,0,3295,3295,42,0.02436738519212746
25,0,3343,3343,42,0.02436738519212746
26,0,3988,3988,42,0.02436738519212746
27,0,4200,4200,42,0.02436738519212746
28,0,4656,4656,42,0.02436738519212746
29,0,5149,5149,42,0.02436738519212746
30,0,5425,5425,42,0.02436738519212746
31,0,5547,5547,42,0.02436738519212746
32,0,5950,5950,42,0.02436738519212746
33,0,6333,6333,42,0.02436738519212746
34,0,6636,6636,42,0.02436738519212746
35,0,6718,6718,42,0.02436738519212746
36,0,6765,6765,42,0.02436738519212746
37,0,6797,6797,42,0.02436738519212746
38,0,7466,7466,42,0.02436738519212746
39,0,9515,9515,42,0.02436738519212746
40,0,9642,9642,42,0.02436738519212746
41,0,12152,12152,42,0.02436738519212746
42,1,59,59,160,0.13495782567947517
43,1,123,123,160,0.13495782567947517
44,1,213,213,160,0.13495782567947517
45,1,335,335,160,0.13495782567947517
46,1,433,433,160,0.13495782567947517
47,1,504,504,160,0.13495782567947517
48,1,514,514,160,0.13495782567947517
49,1,614,614,160,0.13495782567947517
50,1,681,681,160,0.13495782567947517
51,1,835,835,160,0.13495782567947517
52,1,897,897,160,0.13495782567947517
53,1,919,919,160,0.13495782567947517
54,1,1076,1076,160,0.13495782567947517
55,1,1105,1105,160,0.13495782567947517
56,1,1106,1106,160,0.13495782567947517
57,1,1135,1135,160,0.13495782567947517
58,1,1215,1215,160,0.13495782567947517
59,1,1325,1325,160,0.13495782567947517
60,1,1455,1455,160,0.13495782567947517
61,1,1473,1473,160,0.13495782567947517
62,1,1492,1492,160,0.13495782567947517
63,1,1512,1512,160,0.13495782567947517
64,1,1677,1677,160,0.13495782567947517
65,1,1783,1783,160,0.13495782567947517
66,1,1952,1952,160,0.13495782567947517
67,1,2082,2082,160,0.13495782567947517
68,1,2137,2137,160,0.13495782567947517
69,1,2211,2211,160,0.13495782567947517
70,1,2262,2262,160,0.13495782567947517
71,1,2366,2366,160,0.13495782567947517
72,1,2524,2524,160,0.13495782567947517
73,1,2541,2541,160,0.13495782567947517
74,1,2557,2557,160,0.13495782567947517
75,1,2621,2621,160,0.13495782567947517
76,1,2632,2632,160,0.13495782567947517
77,1,2701,2701,160,0.13495782567947517
78,1,2784,2784,160,0.13495782567947517
79,1,2911,2911,160,0.13495782567947517
80,1,2917,2917,160,0.13495782567947517
81,1,2919,2919,160,0.13495782567947517
82,1,2957,2957,160,0.13495782567947517
83,1,3017,3017,160,0.13495782567947517
84,1,3070,3070,160,0.13495782567947517
85,1,3128,3128,160,0.13495782567947517
86,1,3144,3144,160,0.13495782567947517
87,1,3405,3405,160,0.13495782567947517
88,1,3471,3471,160,0.13495782567947517
89,1,3503,3503,160,0.13495782567947517
90,1,3591,3591,160,0.13495782567947517
91,1,3602,3602,160,0.13495782567947517
92,1,3604,3604,160,0.13495782567947517
93,1,3697,3697,160,0.13495782567947517
94,1,3787,3787,160,0.13495782567947517
95,1,3817,3817,160,0.13495782567947517
96,1,3896,3896,160,0.13495782567947517
97,1,3920,3920,160,0.13495782567947517
98,1,3971,3971,160,0.13495782567947517
99,1,4021,4021,160,0.13495782567947517
100,1,4281,4281,160,0.13495782567947517
101,1,4326,4326,160,0.13495782567947517
102,1,4351,4351,160,0.13495782567947517
103,1,4377,4377,160,0.13495782567947517
104,1,4424,4424,160,0.13495782567947517
105,1,4432,4432,160,0.13495782567947517
106,1,4444,4444,160,0.13495782567947517
107,1,4529,4529,160,0.13495782567947517
108,1,4585,4585,160,0.13495782567947517
109,1,4646,4646,160,0.13495782567947517
110,1,4785,4785,160,0.13495782567947517
111,1,4869,4869,160,0.13495782567947517
112,1,4898,4898,160,0.13495782567947517
113,1,5118,5118,160,0.13495782567947517
114,1,5221,5221,160,0.13495782567947517
115,1,5270,5270,160,0.13495782567947517
116,1,5314,5314,160,0.13495782567947517
117,1,5350,5350,160,0.13495782567947517
118,1,5493,5493,160,0.13495782567947517
119,1,5596,5596,160,0.13495782567947517
