,cluster_id,h_id,t_id,freq,norm_freq
0,0,25,25,1110,0.4144
1,0,48,48,1110,0.4144
2,0,52,52,1110,0.4144
3,0,59,59,1110,0.4144
4,0,61,61,1110,0.4144
5,0,66,66,1110,0.4144
6,0,81,81,1110,0.4144
7,0,123,123,1110,0.4144
8,0,126,126,1110,0.4144
9,0,128,128,1110,0.4144
10,0,130,130,1110,0.4144
11,0,137,137,1110,0.4144
12,0,154,154,1110,0.4144
13,0,156,156,1110,0.4144
14,0,198,198,1110,0.4144
15,0,213,213,1110,0.4144
16,0,242,242,1110,0.4144
17,0,253,253,1110,0.4144
18,0,254,254,1110,0.4144
19,0,265,265,1110,0.4144
20,0,319,319,1110,0.4144
21,0,335,335,1110,0.4144
22,0,348,348,1110,0.4144
23,0,351,351,1110,0.4144
24,0,355,355,1110,0.4144
25,0,359,359,1110,0.4144
26,0,369,369,1110,0.4144
27,0,376,376,1110,0.4144
28,0,390,390,1110,0.4144
29,0,392,392,1110,0.4144
30,0,396,396,1110,0.4144
31,0,404,404,1110,0.4144
32,0,407,407,1110,0.4144
33,0,416,416,1110,0.4144
34,0,431,431,1110,0.4144
35,0,433,433,1110,0.4144
36,0,436,436,1110,0.4144
37,0,453,453,1110,0.4144
38,0,464,464,1110,0.4144
39,0,504,504,1110,0.4144
40,0,507,507,1110,0.4144
41,0,510,510,1110,0.4144
42,0,514,514,1110,0.4144
43,0,527,527,1110,0.4144
44,0,530,530,1110,0.4144
45,0,535,535,1110,0.4144
46,0,538,538,1110,0.4144
47,0,557,557,1110,0.4144
48,0,571,571,1110,0.4144
49,0,614,614,1110,0.4144
50,0,671,671,1110,0.4144
51,0,672,672,1110,0.4144
52,0,681,681,1110,0.4144
53,0,700,700,1110,0.4144
54,0,713,713,1110,0.4144
55,0,724,724,1110,0.4144
56,0,762,762,1110,0.4144
57,0,788,788,1110,0.4144
58,0,792,792,1110,0.4144
59,0,803,803,1110,0.4144
60,0,809,809,1110,0.4144
61,0,828,828,1110,0.4144
62,0,830,830,1110,0.4144
63,0,832,832,1110,0.4144
64,0,835,835,1110,0.4144
65,0,889,889,1110,0.4144
66,0,897,897,1110,0.4144
67,0,917,917,1110,0.4144
68,0,919,919,1110,0.4144
69,0,920,920,1110,0.4144
70,0,948,948,1110,0.4144
71,0,951,951,1110,0.4144
72,0,959,959,1110,0.4144
73,0,973,973,1110,0.4144
74,0,984,984,1110,0.4144
75,0,1000,1000,1110,0.4144
76,0,1025,1025,1110,0.4144
77,0,1048,1048,1110,0.4144
78,0,1055,1055,1110,0.4144
79,0,1064,1064,1110,0.4144
80,0,1076,1076,1110,0.4144
81,0,1085,1085,1110,0.4144
82,0,1086,1086,1110,0.4144
83,0,1096,1096,1110,0.4144
84,0,1105,1105,1110,0.4144
85,0,1106,1106,1110,0.4144
86,0,1108,1108,1110,0.4144
87,0,1135,1135,1110,0.4144
88,0,1136,1136,1110,0.4144
89,0,1145,1145,1110,0.4144
90,0,1150,1150,1110,0.4144
91,0,1157,1157,1110,0.4144
92,0,1182,1182,1110,0.4144
93,0,1187,1187,1110,0.4144
94,0,1190,1190,1110,0.4144
95,0,1197,1197,1110,0.4144
96,0,1206,1206,1110,0.4144
97,0,1207,1207,1110,0.4144
98,0,1208,1208,1110,0.4144
99,0,1215,1215,1110,0.4144
100,0,1220,1220,1110,0.4144
101,0,1221,1221,1110,0.4144
102,0,1267,1267,1110,0.4144
103,0,1272,1272,1110,0.4144
104,0,1294,1294,1110,0.4144
105,0,1308,1308,1110,0.4144
106,0,1325,1325,1110,0.4144
107,0,1328,1328,1110,0.4144
108,0,1347,1347,1110,0.4144
109,0,1359,1359,1110,0.4144
110,0,1366,1366,1110,0.4144
111,0,1369,1369,1110,0.4144
112,0,1375,1375,1110,0.4144
113,0,1385,1385,1110,0.4144
114,0,1414,1414,1110,0.4144
115,0,1451,1451,1110,0.4144
116,0,1453,1453,1110,0.4144
117,0,1455,1455,1110,0.4144
118,0,1459,1459,1110,0.4144
119,0,1473,1473,1110,0.4144
120,0,1483,1483,1110,0.4144
121,0,1492,1492,1110,0.4144
122,0,1512,1512,1110,0.4144
123,0,1517,1517,1110,0.4144
124,0,1529,1529,1110,0.4144
125,0,1545,1545,1110,0.4144
126,0,1547,1547,1110,0.4144
127,0,1589,1589,1110,0.4144
128,0,1590,1590,1110,0.4144
129,0,1595,1595,1110,0.4144
130,0,1612,1612,1110,0.4144
131,0,1613,1613,1110,0.4144
132,0,1621,1621,1110,0.4144
133,0,1627,1627,1110,0.4144
134,0,1631,1631,1110,0.4144
135,0,1644,1644,1110,0.4144
136,0,1645,1645,1110,0.4144
137,0,1677,1677,1110,0.4144
138,0,1684,1684,1110,0.4144
139,0,1685,1685,1110,0.4144
140,0,1716,1716,1110,0.4144
141,0,1717,1717,1110,0.4144
142,0,1727,1727,1110,0.4144
143,0,1740,1740,1110,0.4144
144,0,1742,1742,1110,0.4144
145,0,1757,1757,1110,0.4144
146,0,1761,1761,1110,0.4144
147,0,1775,1775,1110,0.4144
148,0,1778,1778,1110,0.4144
149,0,1783,1783,1110,0.4144
150,0,1791,1791,1110,0.4144
151,0,1798,1798,1110,0.4144
152,0,1817,1817,1110,0.4144
153,0,1826,1826,1110,0.4144
154,0,1841,1841,1110,0.4144
155,0,1859,1859,1110,0.4144
156,0,1869,1869,1110,0.4144
157,0,1903,1903,1110,0.4144
158,0,1907,1907,1110,0.4144
159,0,1920,1920,1110,0.4144
160,0,1951,1951,1110,0.4144
161,0,1952,1952,1110,0.4144
162,0,1963,1963,1110,0.4144
163,0,1969,1969,1110,0.4144
164,0,1976,1976,1110,0.4144
165,0,1995,1995,1110,0.4144
166,0,2000,2000,1110,0.4144
167,0,2007,2007,1110,0.4144
168,0,2008,2008,1110,0.4144
169,0,2016,2016,1110,0.4144
170,0,2021,2021,1110,0.4144
171,0,2029,2029,1110,0.4144
172,0,2048,2048,1110,0.4144
173,0,2051,2051,1110,0.4144
174,0,2052,2052,1110,0.4144
175,0,2078,2078,1110,0.4144
176,0,2082,2082,1110,0.4144
177,0,2094,2094,1110,0.4144
178,0,2096,2096,1110,0.4144
179,0,2103,2103,1110,0.4144
180,0,2109,2109,1110,0.4144
181,0,2110,2110,1110,0.4144
182,0,2122,2122,1110,0.4144
183,0,2129,2129,1110,0.4144
184,0,2137,2137,1110,0.4144
185,0,2164,2164,1110,0.4144
186,0,2166,2166,1110,0.4144
187,0,2169,2169,1110,0.4144
188,0,2181,2181,1110,0.4144
189,0,2182,2182,1110,0.4144
190,0,2206,2206,1110,0.4144
191,0,2211,2211,1110,0.4144
192,0,2232,2232,1110,0.4144
193,0,2233,2233,1110,0.4144
194,0,2253,2253,1110,0.4144
195,0,2262,2262,1110,0.4144
196,0,2287,2287,1110,0.4144
197,0,2290,2290,1110,0.4144
198,0,2306,2306,1110,0.4144
199,0,2330,2330,1110,0.4144
