,cluster_id,h_id,t_id,freq,norm_freq
0,0,48,48,331,0.1967606478704259
1,0,170,170,331,0.1967606478704259
2,0,204,204,331,0.1967606478704259
3,0,254,254,331,0.1967606478704259
4,0,490,490,331,0.1967606478704259
5,0,524,524,331,0.1967606478704259
6,0,569,569,331,0.1967606478704259
7,0,664,664,331,0.1967606478704259
8,0,755,755,331,0.1967606478704259
9,0,791,791,331,0.1967606478704259
10,0,792,792,331,0.1967606478704259
11,0,913,913,331,0.1967606478704259
12,0,914,914,331,0.1967606478704259
13,0,1002,1002,331,0.1967606478704259
14,0,1120,1120,331,0.1967606478704259
15,0,1121,1121,331,0.1967606478704259
16,0,1210,1210,331,0.1967606478704259
17,0,1228,1228,331,0.1967606478704259
18,0,1267,1267,331,0.1967606478704259
19,0,1547,1547,331,0.1967606478704259
20,0,1595,1595,331,0.1967606478704259
21,0,1596,1596,331,0.1967606478704259
22,0,1878,1878,331,0.1967606478704259
23,0,2041,2041,331,0.1967606478704259
24,0,2326,2326,331,0.1967606478704259
25,0,2527,2527,331,0.1967606478704259
26,0,2555,2555,331,0.1967606478704259
27,0,2585,2585,331,0.1967606478704259
28,0,2586,2586,331,0.1967606478704259
29,0,2605,2605,331,0.1967606478704259
30,0,2609,2609,331,0.1967606478704259
31,0,2719,2719,331,0.1967606478704259
32,0,2846,2846,331,0.1967606478704259
33,0,3484,3484,331,0.1967606478704259
34,0,3624,3624,331,0.1967606478704259
35,0,3662,3662,331,0.1967606478704259
36,0,3672,3672,331,0.1967606478704259
37,0,3794,3794,331,0.1967606478704259
38,0,4158,4158,331,0.1967606478704259
39,0,4205,4205,331,0.1967606478704259
40,0,4380,4380,331,0.1967606478704259
41,0,4839,4839,331,0.1967606478704259
42,0,4846,4846,331,0.1967606478704259
43,0,5107,5107,331,0.1967606478704259
44,0,5108,5108,331,0.1967606478704259
45,0,5704,5704,331,0.1967606478704259
46,0,5705,5705,331,0.1967606478704259
47,0,5820,5820,331,0.1967606478704259
48,0,5913,5913,331,0.1967606478704259
49,0,5914,5914,331,0.1967606478704259
50,0,5984,5984,331,0.1967606478704259
51,0,6227,6227,331,0.1967606478704259
52,0,6228,6228,331,0.1967606478704259
53,0,6410,6410,331,0.1967606478704259
54,0,6411,6411,331,0.1967606478704259
55,0,6496,6496,331,0.1967606478704259
56,0,6562,6562,331,0.1967606478704259
57,0,7010,7010,331,0.1967606478704259
58,0,7034,7034,331,0.1967606478704259
59,0,7059,7059,331,0.1967606478704259
60,0,7411,7411,331,0.1967606478704259
61,0,7456,7456,331,0.1967606478704259
62,0,7457,7457,331,0.1967606478704259
63,0,7611,7611,331,0.1967606478704259
64,0,7638,7638,331,0.1967606478704259
65,0,7848,7848,331,0.1967606478704259
66,0,8112,8112,331,0.1967606478704259
67,0,8298,8298,331,0.1967606478704259
68,0,8317,8317,331,0.1967606478704259
69,0,8454,8454,331,0.1967606478704259
70,0,8596,8596,331,0.1967606478704259
71,0,8854,8854,331,0.1967606478704259
72,0,8956,8956,331,0.1967606478704259
73,0,8959,8959,331,0.1967606478704259
74,0,9103,9103,331,0.1967606478704259
