,cluster_id,h_id,t_id,freq,norm_freq
0,0,2949,2949,18,0.006656225528582615
1,0,7961,7961,18,0.006656225528582615
2,0,8080,8080,18,0.006656225528582615
3,0,12303,12303,18,0.006656225528582615
4,0,15498,15498,18,0.006656225528582615
5,0,17693,17693,18,0.006656225528582615
6,0,22657,22657,18,0.006656225528582615
7,0,22818,22818,18,0.006656225528582615
8,0,23028,23028,18,0.006656225528582615
9,0,24055,24055,18,0.006656225528582615
10,0,24160,24160,18,0.006656225528582615
11,0,25568,25568,18,0.006656225528582615
12,0,25894,25894,18,0.006656225528582615
13,0,28605,28605,18,0.006656225528582615
14,0,28719,28719,18,0.006656225528582615
15,0,29384,29384,18,0.006656225528582615
16,0,36979,36979,18,0.006656225528582615
17,0,40796,40796,18,0.006656225528582615
18,1,17,17,1438,0.5626468285043069
19,1,67,67,1438,0.5626468285043069
20,1,76,76,1438,0.5626468285043069
21,1,113,113,1438,0.5626468285043069
22,1,123,123,1438,0.5626468285043069
23,1,146,146,1438,0.5626468285043069
24,1,187,187,1438,0.5626468285043069
25,1,226,226,1438,0.5626468285043069
26,1,227,227,1438,0.5626468285043069
27,1,231,231,1438,0.5626468285043069
28,1,232,232,1438,0.5626468285043069
29,1,238,238,1438,0.5626468285043069
30,1,336,336,1438,0.5626468285043069
31,1,371,371,1438,0.5626468285043069
32,1,401,401,1438,0.5626468285043069
33,1,429,429,1438,0.5626468285043069
34,1,457,457,1438,0.5626468285043069
35,1,538,538,1438,0.5626468285043069
36,1,543,543,1438,0.5626468285043069
37,1,572,572,1438,0.5626468285043069
38,1,668,668,1438,0.5626468285043069
39,1,733,733,1438,0.5626468285043069
40,1,762,762,1438,0.5626468285043069
41,1,812,812,1438,0.5626468285043069
42,1,867,867,1438,0.5626468285043069
43,1,882,882,1438,0.5626468285043069
44,1,943,943,1438,0.5626468285043069
45,1,1076,1076,1438,0.5626468285043069
46,1,1083,1083,1438,0.5626468285043069
47,1,1117,1117,1438,0.5626468285043069
48,1,1232,1232,1438,0.5626468285043069
49,1,1238,1238,1438,0.5626468285043069
50,1,1245,1245,1438,0.5626468285043069
51,1,1290,1290,1438,0.5626468285043069
52,1,1337,1337,1438,0.5626468285043069
53,1,1410,1410,1438,0.5626468285043069
54,1,1477,1477,1438,0.5626468285043069
55,1,1502,1502,1438,0.5626468285043069
56,1,1503,1503,1438,0.5626468285043069
57,1,1557,1557,1438,0.5626468285043069
58,1,1572,1572,1438,0.5626468285043069
59,1,1685,1685,1438,0.5626468285043069
60,1,1714,1714,1438,0.5626468285043069
61,1,1726,1726,1438,0.5626468285043069
62,1,1757,1757,1438,0.5626468285043069
63,1,1774,1774,1438,0.5626468285043069
64,1,1802,1802,1438,0.5626468285043069
65,1,1811,1811,1438,0.5626468285043069
66,1,1875,1875,1438,0.5626468285043069
67,1,1911,1911,1438,0.5626468285043069
68,1,1937,1937,1438,0.5626468285043069
69,1,1963,1963,1438,0.5626468285043069
70,1,1965,1965,1438,0.5626468285043069
71,1,1967,1967,1438,0.5626468285043069
72,1,1976,1976,1438,0.5626468285043069
73,1,1979,1979,1438,0.5626468285043069
