,cluster_id,h_id,t_id,freq,norm_freq
0,0,14917,14917,1,0.0
1,1,240,240,145,0.11783960720130933
2,1,300,300,145,0.11783960720130933
3,1,385,385,145,0.11783960720130933
4,1,444,444,145,0.11783960720130933
5,1,457,457,145,0.11783960720130933
6,1,492,492,145,0.11783960720130933
7,1,714,714,145,0.11783960720130933
8,1,743,743,145,0.11783960720130933
9,1,817,817,145,0.11783960720130933
10,1,952,952,145,0.11783960720130933
11,1,1112,1112,145,0.11783960720130933
12,1,1155,1155,145,0.11783960720130933
13,1,1167,1167,145,0.11783960720130933
14,1,1501,1501,145,0.11783960720130933
15,1,1707,1707,145,0.11783960720130933
16,1,1862,1862,145,0.11783960720130933
17,1,1922,1922,145,0.11783960720130933
18,1,2070,2070,145,0.11783960720130933
19,1,2377,2377,145,0.11783960720130933
20,1,2438,2438,145,0.11783960720130933
21,1,2472,2472,145,0.11783960720130933
22,1,2482,2482,145,0.11783960720130933
23,1,2758,2758,145,0.11783960720130933
24,1,2816,2816,145,0.11783960720130933
25,1,2896,2896,145,0.11783960720130933
26,1,3246,3246,145,0.11783960720130933
27,1,3356,3356,145,0.11783960720130933
28,1,3582,3582,145,0.11783960720130933
29,1,3769,3769,145,0.11783960720130933
30,1,3818,3818,145,0.11783960720130933
31,1,3943,3943,145,0.11783960720130933
32,1,4142,4142,145,0.11783960720130933
33,1,4166,4166,145,0.11783960720130933
34,1,4534,4534,145,0.11783960720130933
35,1,4572,4572,145,0.11783960720130933
36,1,4709,4709,145,0.11783960720130933
37,1,4769,4769,145,0.11783960720130933
38,1,4815,4815,145,0.11783960720130933
39,1,4929,4929,145,0.11783960720130933
40,1,5186,5186,145,0.11783960720130933
41,1,5352,5352,145,0.11783960720130933
42,1,5374,5374,145,0.11783960720130933
43,1,5455,5455,145,0.11783960720130933
44,1,5526,5526,145,0.11783960720130933
45,1,5707,5707,145,0.11783960720130933
46,1,5974,5974,145,0.11783960720130933
47,1,6240,6240,145,0.11783960720130933
48,1,6332,6332,145,0.11783960720130933
49,1,6366,6366,145,0.11783960720130933
50,1,6410,6410,145,0.11783960720130933
51,1,6595,6595,145,0.11783960720130933
52,1,6844,6844,145,0.11783960720130933
53,1,6951,6951,145,0.11783960720130933
54,1,7381,7381,145,0.11783960720130933
55,1,7430,7430,145,0.11783960720130933
56,1,7529,7529,145,0.11783960720130933
57,1,7539,7539,145,0.11783960720130933
58,1,7642,7642,145,0.11783960720130933
59,1,7739,7739,145,0.11783960720130933
60,1,7886,7886,145,0.11783960720130933
61,1,7921,7921,145,0.11783960720130933
62,1,7954,7954,145,0.11783960720130933
63,1,8125,8125,145,0.11783960720130933
64,1,8379,8379,145,0.11783960720130933
65,1,8439,8439,145,0.11783960720130933
66,1,8585,8585,145,0.11783960720130933
67,1,8791,8791,145,0.11783960720130933
68,1,9053,9053,145,0.11783960720130933
69,1,9070,9070,145,0.11783960720130933
70,1,9155,9155,145,0.11783960720130933
71,1,9248,9248,145,0.11783960720130933
72,1,9324,9324,145,0.11783960720130933
73,1,9366,9366,145,0.11783960720130933
74,1,9480,9480,145,0.11783960720130933
