,cluster_id,h_id,t_id,freq,norm_freq
0,0,14,14,475,0.1528436018957346
1,0,20,20,475,0.1528436018957346
2,0,39,39,475,0.1528436018957346
3,0,46,46,475,0.1528436018957346
4,0,69,69,475,0.1528436018957346
5,0,77,77,475,0.1528436018957346
6,0,82,82,475,0.1528436018957346
7,0,112,112,475,0.1528436018957346
8,0,153,153,475,0.1528436018957346
9,0,179,179,475,0.1528436018957346
10,0,189,189,475,0.1528436018957346
11,0,196,196,475,0.1528436018957346
12,0,232,232,475,0.1528436018957346
13,0,240,240,475,0.1528436018957346
14,0,258,258,475,0.1528436018957346
15,0,261,261,475,0.1528436018957346
16,0,270,270,475,0.1528436018957346
17,0,285,285,475,0.1528436018957346
18,0,313,313,475,0.1528436018957346
19,0,327,327,475,0.1528436018957346
20,0,333,333,475,0.1528436018957346
21,0,337,337,475,0.1528436018957346
22,0,356,356,475,0.1528436018957346
23,0,371,371,475,0.1528436018957346
24,0,377,377,475,0.1528436018957346
25,0,397,397,475,0.1528436018957346
26,0,402,402,475,0.1528436018957346
27,0,406,406,475,0.1528436018957346
28,0,435,435,475,0.1528436018957346
29,0,442,442,475,0.1528436018957346
30,0,454,454,475,0.1528436018957346
31,0,457,457,475,0.1528436018957346
32,0,460,460,475,0.1528436018957346
33,0,467,467,475,0.1528436018957346
34,0,483,483,475,0.1528436018957346
35,0,499,499,475,0.1528436018957346
36,0,502,502,475,0.1528436018957346
37,0,536,536,475,0.1528436018957346
38,0,543,543,475,0.1528436018957346
39,0,545,545,475,0.1528436018957346
40,0,550,550,475,0.1528436018957346
41,0,559,559,475,0.1528436018957346
42,0,574,574,475,0.1528436018957346
43,0,578,578,475,0.1528436018957346
44,0,598,598,475,0.1528436018957346
45,0,601,601,475,0.1528436018957346
46,0,608,608,475,0.1528436018957346
47,0,617,617,475,0.1528436018957346
48,0,631,631,475,0.1528436018957346
49,0,677,677,475,0.1528436018957346
50,0,693,693,475,0.1528436018957346
51,0,711,711,475,0.1528436018957346
52,0,721,721,475,0.1528436018957346
53,0,723,723,475,0.1528436018957346
54,0,725,725,475,0.1528436018957346
55,0,739,739,475,0.1528436018957346
56,0,759,759,475,0.1528436018957346
57,0,776,776,475,0.1528436018957346
58,0,826,826,475,0.1528436018957346
59,0,838,838,475,0.1528436018957346
60,0,839,839,475,0.1528436018957346
61,0,863,863,475,0.1528436018957346
62,0,882,882,475,0.1528436018957346
63,0,887,887,475,0.1528436018957346
64,0,892,892,475,0.1528436018957346
65,0,908,908,475,0.1528436018957346
66,0,916,916,475,0.1528436018957346
67,0,929,929,475,0.1528436018957346
68,0,931,931,475,0.1528436018957346
69,0,935,935,475,0.1528436018957346
70,0,955,955,475,0.1528436018957346
